person_id,Sex,past_login_total,past_1_month_login,past_1_week_login,sub_size,email_type,phone_rat,apple_rat,login
651,female,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
700,female,14.0,0.0,0.0,0.0,gmail,0.14285714285714285,0.7142857142857143,0
133,female,29.0,6.0,2.0,0.0,other,0.27586206896551724,0.0,1
1862,male,8.0,0.0,0.0,4.0,gmail,0.0,0.0,0
283,female,23.0,1.0,0.0,4.0,gmail,0.043478260869565216,0.13043478260869565,0
1603,male,9.0,0.0,0.0,0.0,gmail,0.1111111111111111,0.4444444444444444,0
776,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
827,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1900,male,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
491,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
698,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1718,female,,,,0.0,naver,0.0,0.0,0
1341,male,1.0,0.0,0.0,0.0,other,1.0,0.0,0
1730,male,5.0,0.0,0.0,9.0,gmail,0.0,0.0,0
1103,male,1.0,0.0,0.0,0.0,nate,0.0,0.0,0
735,female,,,,0.0,gmail,0.0,1.0,0
287,male,1.0,1.0,0.0,0.0,gmail,0.0,0.0,1
838,female,5.0,0.0,0.0,0.0,naver,0.0,0.0,0
732,male,2.0,0.0,0.0,0.0,gmail,0.0,1.0,1
935,female,2.0,0.0,0.0,0.0,naver,0.5,0.0,0
1612,female,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
358,female,,,,4.0,gmail,0.2727272727272727,0.0,0
516,male,,,,0.0,gmail,0.0,0.0,0
2071,male,18.0,0.0,0.0,12.0,gmail,0.0,0.0,0
297,male,5.0,4.0,0.0,0.0,gmail,0.0,0.0,0
1664,male,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
775,male,3.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1546,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
441,female,2.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1536,female,1.0,0.0,0.0,1.0,other,0.0,1.0,0
195,male,1.0,1.0,1.0,0.0,gmail,0.0,0.0,0
901,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1500,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
115,male,134.0,29.0,7.0,3.0,other,0.17164179104477612,0.07462686567164177,1
1736,male,5.0,0.0,0.0,0.0,gmail,0.0,0.0,0
609,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1972,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
2175,male,1.0,0.0,0.0,0.0,other,0.0,0.0,0
1725,male,8.0,0.0,0.0,0.0,gmail,0.125,0.0,0
1032,female,2.0,0.0,0.0,0.0,gmail,0.0,0.0,1
266,female,7.0,4.0,0.0,4.0,gmail,0.42857142857142855,0.0,1
1953,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
996,female,1.0,0.0,0.0,0.0,naver,1.0,1.0,0
1043,female,3.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1129,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
2019,male,,,,0.0,gmail,0.0,0.0,0
205,female,2.0,2.0,0.0,0.0,gmail,0.0,1.0,0
2070,female,7.0,0.0,0.0,0.0,gmail,1.0,0.0,0
2143,female,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
1222,male,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
787,female,3.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1553,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1109,male,2.0,0.0,0.0,0.0,naver,0.0,0.0,1
1992,female,2.0,0.0,0.0,0.0,gmail,1.0,0.0,0
8,male,,,,0.0,gmail,0.0,0.0,1
713,female,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
1386,male,14.0,0.0,0.0,10.0,other,0.0,0.35714285714285715,0
1660,male,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
184,female,1.0,1.0,1.0,0.0,hanmail,0.0,0.0,1
49,male,236.0,93.0,17.0,17.0,gmail,0.1949152542372881,0.0,1
1287,male,1.0,0.0,0.0,0.0,naver,1.0,0.0,0
1487,male,1.0,0.0,0.0,0.0,naver,0.0,1.0,0
766,male,73.0,0.0,0.0,39.0,gmail,0.0821917808219178,0.0,0
1085,male,1.0,0.0,0.0,0.0,naver,1.0,1.0,0
20,female,2.0,2.0,2.0,0.0,gmail,0.0,1.0,1
883,female,29.0,0.0,0.0,0.0,gmail,0.03448275862068965,0.0,0
694,male,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
1361,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
586,male,5.0,0.0,0.0,0.0,gmail,0.0,0.6,0
430,female,1.0,0.0,0.0,1.0,naver,0.0,0.0,0
1301,male,1.0,0.0,0.0,0.0,other,0.0,0.0,0
1570,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1030,female,3.0,0.0,0.0,0.0,gmail,0.0,1.0,0
1207,female,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
446,female,6.0,0.0,0.0,0.0,gmail,0.5,0.5,0
1515,female,6.0,0.0,0.0,6.0,gmail,0.0,0.0,0
1951,male,1.0,0.0,0.0,0.0,other,0.0,0.0,1
1613,female,1.0,0.0,0.0,0.0,other,0.0,0.0,0
533,male,1.0,0.0,0.0,0.0,gmail,1.0,0.0,0
774,male,,,,0.0,hanmail,0.0,0.14285714285714285,0
681,female,1.0,0.0,0.0,0.0,other,0.0,0.0,0
1867,male,3.0,0.0,0.0,0.0,gmail,0.0,0.0,0
332,female,53.0,2.0,0.0,2.0,naver,0.1509433962264151,0.1509433962264151,0
1999,male,2.0,0.0,0.0,0.0,gmail,0.0,0.0,0
500,female,,,,0.0,naver,0.0,0.0,1
1713,male,,,,0.0,gmail,0.0,0.0,0
1706,female,1.0,0.0,0.0,0.0,gmail,1.0,0.0,0
527,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
454,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1501,male,3.0,0.0,0.0,0.0,hanmail,0.6666666666666666,1.0,0
577,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
2017,female,3.0,0.0,0.0,0.0,gmail,0.6666666666666666,1.0,0
1141,female,1.0,0.0,0.0,0.0,other,1.0,0.0,0
236,male,,,,0.0,other,0.0,0.0,0
1417,female,7.0,0.0,0.0,0.0,naver,0.0,0.5714285714285714,0
653,male,53.0,0.0,0.0,20.0,gmail,0.0,0.9056603773584906,0
1419,male,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
1306,female,1.0,0.0,0.0,0.0,other,0.0,1.0,0
2123,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1476,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1266,female,1.0,0.0,0.0,0.0,other,0.0,0.0,0
1400,male,15.0,0.0,0.0,0.0,gmail,0.06666666666666668,0.06666666666666668,0
352,female,24.0,0.0,0.0,0.0,naver,0.8333333333333334,0.9166666666666666,1
1896,female,2.0,0.0,0.0,0.0,other,0.0,0.0,0
992,male,1.0,0.0,0.0,0.0,gmail,1.0,0.0,0
539,female,,,,7.0,gmail,0.029411764705882363,1.0,0
46,male,36.0,6.0,1.0,4.0,naver,0.1388888888888889,0.0,1
2114,female,2.0,0.0,0.0,0.0,gmail,0.0,1.0,0
1020,male,,,,0.0,other,0.0,1.0,0
1008,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,1
1542,male,1.0,0.0,0.0,0.0,other,0.0,0.0,0
42,female,1.0,1.0,1.0,0.0,other,0.0,1.0,0
451,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1039,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1700,female,1.0,0.0,0.0,0.0,naver,1.0,0.0,0
1484,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1837,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
404,male,74.0,0.0,0.0,16.0,gmail,0.14864864864864866,0.14864864864864866,1
2150,male,1.0,0.0,0.0,37.0,gmail,0.0,0.0,0
376,male,14.0,0.0,0.0,0.0,gmail,0.07142857142857142,0.07142857142857142,0
1605,male,3.0,0.0,0.0,0.0,gmail,0.0,0.0,0
2050,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
878,male,,,,0.0,gmail,0.0,1.0,0
876,female,2.0,0.0,0.0,0.0,naver,0.0,0.0,0
278,male,5.0,5.0,0.0,0.0,gmail,0.0,1.0,0
502,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1580,female,21.0,0.0,0.0,20.0,gmail,0.047619047619047616,0.9523809523809524,0
538,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
225,female,8.0,2.0,0.0,0.0,gmail,0.5,0.0,0
1127,male,1.0,0.0,0.0,0.0,other,0.0,1.0,0
1161,male,7.0,0.0,0.0,0.0,other,0.0,1.0,0
1204,female,5.0,0.0,0.0,4.0,nate,0.0,0.0,0
237,male,1.0,1.0,0.0,0.0,gmail,0.0,1.0,0
1276,female,5.0,0.0,0.0,0.0,other,0.4,0.0,0
2020,male,2.0,0.0,0.0,0.0,other,0.0,1.0,0
1719,male,2.0,0.0,0.0,0.0,naver,0.0,0.0,0
411,male,3.0,0.0,0.0,0.0,gmail,0.0,0.0,0
335,female,4.0,1.0,0.0,1.0,naver,0.0,0.0,0
585,female,,,,0.0,other,0.0,0.0,0
1193,female,1.0,0.0,0.0,0.0,gmail,1.0,1.0,0
741,male,5.0,0.0,0.0,0.0,gmail,0.0,0.2,0
422,female,9.0,0.0,0.0,5.0,gmail,0.1111111111111111,0.1111111111111111,0
554,male,3.0,0.0,0.0,0.0,naver,0.0,1.0,0
730,female,184.0,0.0,0.0,282.0,other,0.125,0.016304347826086956,1
1173,female,28.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1560,male,,,,0.0,gmail,0.0,1.0,0
976,female,22.0,0.0,0.0,0.0,gmail,0.9545454545454546,0.0,0
594,female,,,,12.0,gmail,0.0,0.0,0
1135,female,16.0,0.0,0.0,0.0,gmail,0.1875,0.0,0
1674,female,1.0,0.0,0.0,3.0,naver,0.0,0.0,0
1752,male,3.0,0.0,0.0,3.0,naver,0.0,0.0,0
164,female,10.0,1.0,1.0,7.0,other,0.0,0.8,0
644,female,5.0,0.0,0.0,0.0,gmail,0.0,0.0,0
567,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
2073,female,1.0,0.0,0.0,0.0,gmail,1.0,0.0,0
815,male,18.0,0.0,0.0,0.0,gmail,0.0,1.0,0
1477,male,7.0,0.0,0.0,0.0,gmail,0.0,0.0,0
114,female,1.0,1.0,1.0,0.0,gmail,1.0,1.0,0
1351,female,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
587,male,,,,23.0,gmail,0.0,0.0,0
1105,male,1.0,0.0,0.0,0.0,gmail,1.0,0.0,0
963,female,3.0,0.0,0.0,0.0,naver,0.0,1.0,0
2132,female,,,,0.0,naver,0.0,1.0,0
1923,female,2.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1009,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,1
2069,male,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
394,female,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
1198,female,1.0,0.0,0.0,0.0,other,0.0,0.0,0
706,female,,,,15.0,nate,0.0,0.0,0
391,female,81.0,0.0,0.0,99.0,gmail,0.0,0.0,0
1807,female,2.0,0.0,0.0,63.0,other,0.0,0.0,0
83,female,6.0,6.0,2.0,1.0,naver,0.0,0.5,1
889,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
379,male,,,,1.0,gmail,0.0,0.0,0
984,female,2.0,0.0,0.0,0.0,gmail,0.0,1.0,0
2133,female,1.0,0.0,0.0,0.0,other,0.0,0.0,0
512,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1268,male,2.0,0.0,0.0,0.0,gmail,0.0,1.0,0
632,female,4.0,0.0,0.0,0.0,naver,0.0,0.0,0
1410,female,6.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1922,male,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
578,male,18.0,0.0,0.0,1.0,gmail,0.0,0.0,0
377,male,7.0,0.0,0.0,0.0,gmail,0.0,0.0,0
13,male,1.0,1.0,1.0,0.0,gmail,0.0,0.0,0
1343,male,21.0,0.0,0.0,27.0,gmail,0.0,0.0,0
2158,female,2.0,0.0,0.0,5.0,gmail,0.0,0.0,0
251,female,27.0,11.0,0.0,1.0,gmail,0.037037037037037035,0.0,0
1115,female,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
1006,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
80,male,1.0,1.0,1.0,0.0,gmail,0.0,0.0,1
443,female,2.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1731,female,18.0,0.0,0.0,27.0,gmail,0.0,0.0,0
1746,female,,,,0.0,gmail,0.0,0.0,0
0,female,3.0,1.0,1.0,0.0,gmail,0.0,0.0,1
1550,male,2.0,0.0,0.0,0.0,naver,0.0,0.0,0
267,male,2.0,1.0,0.0,0.0,gmail,0.0,0.0,0
1318,female,,,,0.0,other,0.5,0.0,0
1687,male,2.0,0.0,0.0,0.0,other,0.5,0.0,0
622,male,3.0,0.0,0.0,25.0,gmail,0.0,0.0,0
387,female,2.0,0.0,0.0,0.0,gmail,0.0,1.0,0
870,male,,,,0.0,gmail,0.0,0.0,0
1576,male,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
272,female,1.0,1.0,0.0,0.0,gmail,0.0,0.0,0
1215,female,,,,0.0,gmail,0.0,1.0,0
929,female,9.0,0.0,0.0,0.0,naver,0.2222222222222222,0.0,0
1557,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1841,female,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
1772,female,6.0,0.0,0.0,0.0,gmail,0.0,0.0,0
410,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
845,female,,,,0.0,gmail,0.4444444444444444,0.0,0
1056,female,,,,0.0,gmail,0.8,0.0,0
881,female,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
1175,male,2.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1434,female,,,,0.0,gmail,0.0,0.0,0
2025,male,1.0,0.0,0.0,6.0,gmail,0.0,0.0,0
1367,female,1.0,0.0,0.0,0.0,other,0.0,1.0,0
268,male,7.0,6.0,0.0,0.0,gmail,0.0,0.0,1
192,male,58.0,5.0,1.0,0.0,naver,0.13793103448275862,0.0,1
159,female,1.0,1.0,1.0,0.0,gmail,0.0,1.0,0
1139,male,101.0,0.0,0.0,36.0,naver,0.3564356435643564,1.0,0
1702,female,2.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1240,female,1.0,0.0,0.0,0.0,other,1.0,0.0,0
2045,female,4.0,0.0,0.0,0.0,gmail,0.75,0.0,0
1068,male,1.0,0.0,0.0,0.0,gmail,1.0,1.0,0
1917,male,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
2043,male,1.0,0.0,0.0,0.0,gmail,0.0,1.0,0
208,female,1.0,1.0,0.0,0.0,naver,1.0,0.0,0
1395,female,18.0,0.0,0.0,0.0,naver,0.0,0.0,0
1650,female,1.0,0.0,0.0,0.0,naver,0.0,1.0,0
1017,female,1.0,0.0,0.0,0.0,nate,0.0,0.0,0
1645,female,60.0,0.0,0.0,39.0,nate,0.0,0.0,1
1235,female,1.0,0.0,0.0,0.0,other,1.0,0.0,0
613,female,3.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1223,female,1.0,0.0,0.0,0.0,naver,0.0,1.0,0
2089,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
892,male,20.0,0.0,0.0,11.0,gmail,0.0,0.0,0
1229,female,9.0,0.0,0.0,2.0,gmail,0.0,0.0,0
1654,female,5.0,0.0,0.0,0.0,naver,0.0,1.0,0
1818,female,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
1176,female,21.0,0.0,0.0,1.0,gmail,0.7619047619047619,0.0,0
1076,female,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
999,female,29.0,0.0,0.0,17.0,gmail,0.0,0.03448275862068965,0
1060,male,2.0,0.0,0.0,0.0,other,0.5,0.0,0
1232,female,11.0,0.0,0.0,0.0,naver,0.9090909090909092,0.0,0
1751,female,5.0,0.0,0.0,0.0,gmail,0.0,0.0,0
880,male,6.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1208,male,4.0,0.0,0.0,0.0,naver,0.25,0.75,0
143,female,1.0,1.0,1.0,0.0,gmail,0.0,0.0,0
781,male,7.0,0.0,0.0,4.0,naver,0.0,0.0,0
177,female,2.0,2.0,2.0,0.0,gmail,0.0,0.0,1
1892,male,1.0,0.0,0.0,0.0,gmail,1.0,1.0,0
576,female,8.0,0.0,0.0,0.0,gmail,0.0,0.0,1
1733,female,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1963,female,,,,3.0,other,0.1111111111111111,0.1111111111111111,0
1316,female,2.0,0.0,0.0,0.0,other,0.5,0.0,0
416,male,9.0,0.0,0.0,0.0,gmail,0.2222222222222222,0.0,0
510,female,5.0,0.0,0.0,0.0,gmail,0.0,1.0,0
597,male,1.0,0.0,0.0,0.0,gmail,0.0,0.0,0
642,male,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
1431,male,5.0,0.0,0.0,0.0,gmail,0.0,0.0,0
1478,female,1.0,0.0,0.0,0.0,other,0.0,1.0,0
176,male,2.0,2.0,2.0,0.0,gmail,0.0,0.0,0
2154,female,,,,1.0,other,0.0,0.0,0
16,female,8.0,8.0,8.0,0.0,gmail,0.0,0.0,1
854,female,1.0,0.0,0.0,0.0,naver,0.0,0.0,0
